pm25,temperature,humidity,elevation,albedo,solar_radiation,wind_speed,snow_depth,precipitation,melt_risk
149.80284918067395,-10.141936765846662,55.224293715002275,2915.542425951675,0.5292213677547898,309.8206145679057,3.1182566395022033,56.403048156789296,3.992003231461429,32.34585132419909
111.70414192972892,-5.665993556643834,54.249853888035,3656.0114824505026,0.75190537065234,293.58917711233966,3.8443462247775875,72.30923201256448,1.1116518539537215,12.425796370877888
158.86131228604154,-9.168572732541715,35.952202312917635,4030.377274965931,0.5702719729046523,395.1790756019536,3.5116529299250594,19.89523620648743,1.8002407726909353,20.711460473388378
211.38179138448152,-0.6749834366465652,58.69376332645607,4619.735128739753,0.6135853897076459,453.2831141426221,1.0831287027106238,84.79211331636667,1.4738528865933014,33.74626652865737
105.95079751659983,12.366142377542953,27.64875986635073,5319.329861285502,0.7076085909956575,368.68469441346167,2.7206695469581095,56.60173568552533,3.5421610417890066,15.92314902696748
105.95178258304917,-11.252505885694456,40.18723511359507,5055.308754697411,0.5911554889726589,401.1543751170463,3.9791693236263663,52.19452817799169,2.8583913983607983,6.896652152835751
214.7527689304435,10.009845973220969,20.013682806532884,3556.5401612420114,0.32732282125052115,278.25957676935855,3.6270604836568947,30.968304018222817,7.718959811759748,51.23962281430068
166.04608374917453,-11.380064868162652,73.37939775444222,4202.630190267478,0.7560881256830321,312.5404806139135,1.8271943691791628,37.26320435236035,0.8475695050044054,31.252706694078995
91.83153684390288,-12.17152654996261,46.526757590820566,4561.100470962053,0.7882393244872576,448.573207359964,3.623855211396661,42.449136706826735,7.378556832695777,27.12666221962862
152.55360261515787,7.823135420118559,82.50326052224467,4290.2343004428,0.3253325862599335,352.67114602582285,4.37233387770666,21.482922018712927,0.0,14.109603135279215
92.19493843125227,9.0632365360914,62.04424889779243,4284.563819305365,0.4435063191507693,275.79701242371846,1.5355514456843251,43.70337635625377,3.4685691057486423,32.13964432838953
92.05621478578459,8.216919241151851,56.721473200265365,3121.8053402765827,0.9,303.2550554787375,0.059649392081146946,32.157463226093945,0.0,41.764895910558934
134.51773629396206,-17.789568898617695,41.20658458578501,3577.8126790882875,0.6348052017755867,403.71512903045505,5.661095079610778,63.659151137626594,0.0,7.503335035668247
5.203185320532128,-7.591411736864609,34.3047494646887,4177.648120688581,0.6005326909905547,412.6227010324149,3.473002371116615,10.0,0.0,12.982483426724972
16.504930049218032,7.875863104039857,57.844573608454176,2025.41946004387,0.5360424889425645,215.7868858380226,2.314062256663208,45.05926511065629,0.0,31.623139668289483
86.26274824554164,-1.5014979132332646,48.92728986090527,5012.515456007884,0.44539460237150486,336.25912750468706,2.262667057559066,30.64620431052451,0.17577568072227523,18.692463739511346
59.23013277993457,-14.88431415436957,29.910945267720486,3401.856720231144,0.5708373536540424,299.21571574466884,3.2201858062856585,50.05367341079486,8.601501893533896,24.913798100286574
138.85483995571644,3.4998152695053006,27.247123752375224,5049.4705066121105,0.7461634108748566,293.4464151896292,4.561527615782339,97.07669969964672,0.0,14.99572371976185
65.51855546872736,-10.577687107897646,35.61944406284624,4979.132803576728,0.5976483060928501,433.0307950430716,0.7353177946927709,83.4832071466953,0.0,16.59335374977261
35.261777919882505,15.0,77.31450837899345,4065.0455655100927,0.6915426128839572,276.2461860106074,2.398583160264384,40.100512215205676,3.4811117740460604,45.23942282970238
207.93892613529323,15.0,83.19916877016956,5300.43866056123,0.8648560722759844,242.44228967248785,5.48095112993186,46.290851728535095,2.726859760113906,50.07521971156786
106.45342197080787,5.249169116266808,53.07483720963365,5094.557875939947,0.5129282729330711,218.50086956314857,4.236928433730151,33.24335856987011,8.648849129168564,36.80737573090568
124.05169228127544,14.332080457237282,52.23414194361933,4252.830823332288,0.6454312350987662,282.54530687943554,4.108961580832139,46.98273691700934,1.8776243980752991,50.044081161917
34.51510882719259,-1.222503798519427,44.955194422557184,4162.592307846641,0.7506590341403516,226.4753731221845,3.6115447670683407,64.72292038935036,0.0,5.777598822070495
87.33703652848904,7.18524993250019,35.98271977535747,5377.786228531485,0.4600644549800105,213.52182374609475,3.4657219147987552,23.726358784424196,0.7177343347433414,25.13666704820131
126.65535538259196,15.0,70.62768586410866,4685.611071526131,0.6267079242098706,211.00298743329057,2.2977373442673827,81.3341199408092,0.6580994515082199,42.04895562374481
50.94038535466183,0.9459841815317525,78.10364590845704,5335.757734694514,0.8808486786939541,216.94572958932008,2.1626752236539613,68.28856946330741,0.0,25.906860943723824
142.5418811007403,-5.062246058171404,36.598713712410714,2588.8207405178105,0.5489624429310276,223.91676109826597,4.209198671340548,67.41781512941908,0.3121819310177911,20.746153978904104
83.96167860487171,-20.0,48.75742432363098,4578.78807761557,0.7602519807005684,339.9052721658541,2.190588654169086,57.649432699006795,1.551332674383152,28.839216203890693
102.49837501240339,-2.9976023086579278,43.25200548934748,3238.072730424502,0.5788294684185342,104.0017477392862,3.425748872692293,31.92796901191467,1.8175196176604933,31.86002015655678
83.89760326623619,7.8810782147477365,43.69641387702534,4479.369194010589,0.8699380525975484,229.82467520164764,3.227603236987593,70.24201615625341,0.0,36.673176891601244
231.13669107053627,9.347601130811556,67.78862383144794,5071.056166676707,0.3531798166744342,289.9870092641767,6.287831373726297,43.60538368442739,3.828085021481481,48.01195308788643
119.19016651572396,4.052380788620917,30.320576819508172,5891.3121165992825,0.6097434286515426,414.86246201781387,2.759366555494967,16.229440527744067,6.9078157775617886,23.387164236108305
56.53734426264598,-8.495589139546878,56.997045364044595,3749.466617250251,0.37817179572811654,275.40729609234165,4.7526949683780035,51.59158664787202,2.841677449213482,7.391549193729116
169.35269472619134,-20.0,60.92357160958798,4079.4361557584134,0.4948684775578659,284.6676632117326,4.060957658495872,26.81952559546987,5.319103576251276,19.394113864987208
46.74938100173867,-7.942581176056821,47.86773239597271,4423.57367433957,0.4939771822057208,291.205329602188,2.824135668881502,37.89834211262584,2.543938036684855,25.047621517780406
132.53181570028534,-5.652138452647417,63.39601740480159,3720.3751188304877,0.5599565539299218,117.63123462222737,1.1340189963591607,64.13422908614508,0.0,17.70142885423874
2.419792567213463,-5.755147606280169,52.21477760806175,5282.847783031406,0.421756297395702,365.9093100924931,2.920554662835529,47.60745244561081,2.8127418760952403,6.844588709543822
40.30883706609417,5.422676283735093,68.25694881734168,4443.9243637075015,0.5892390663660731,361.7421570211375,4.348854640120799,49.25104405386426,0.49233339556781397,18.203337210679116
131.81167415214742,15.0,27.16692042611219,4597.565618700837,0.6690699756721766,381.4496159286673,1.1627736296562534,73.36799353601944,0.0,47.369334345131826
164.3079947997246,-0.5176495779068837,44.76837108489696,4996.138501419327,0.3702145301067651,550.584805302829,4.253564252302951,10.0,1.7657626354461322,20.921114494037127
130.28209687139824,-4.60078146987754,48.92280285723448,4442.630786899673,0.5047601264955792,170.14783970127903,5.014330305631761,72.49778294980949,4.4611062817486244,12.073394324274823
113.06110305670556,-5.11066175604911,20.0,3845.968697459308,0.9,151.19733353943263,3.1440106048678484,52.9497531497847,0.9782425139928206,14.490991308390573
101.93377826464267,-0.5073827971074296,33.710708996321976,4449.5838093612265,0.6493855708298772,370.58673145989883,4.370545052135256,48.617041038716465,7.81987290109666,27.963609538988322
31.288680577954352,-11.939525124180788,37.79601118461821,3815.054912389289,0.3273388193727349,266.2510898814308,3.2103817243888946,49.245592289499434,4.852718792970948,3.4922768422484456
76.80934749631749,-0.557617295047339,64.22308992235024,4586.384711293189,0.3899301202860318,201.43717464630595,3.857072161389791,62.795741622452894,0.3564531668898392,12.946788677578091
92.36167374241275,3.4097480359815977,39.397349805280996,5297.550176641437,0.6338856368059291,271.7437532179031,5.240370428632755,70.51910479647154,0.2653476143866591,13.01003206691327
